Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Personal Data;True;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Contract;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Inform Supervisory Authority;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Finance;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
General Risk Identification & Assessment;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
IT;True;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Pricing;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Stakeholder Assessment;True;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Risk Summary & Approval;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Model Risk;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Third-Party Data Processing;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
Communication to Customers;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
End User Computing;False;riskjourneytool change3744.xlsm;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;2025-04-29 14:40:49
