Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Personal Data;True;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Contract;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Inform Supervisory Authority;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Finance;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
General Risk Identification & Assessment;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
IT;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Pricing;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Stakeholder Assessment;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Risk Summary & Approval;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Model Risk;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Third-Party Data Processing;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
Communication to Customers;True;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
End User Computing;False;riskjourneytool change3698.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;2025-04-29 16:06:27
