Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Personal Data;False;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Contract;False;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Inform Supervisory Authority;False;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Finance;True;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
General Risk Identification & Assessment;True;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
IT;True;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Pricing;True;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Stakeholder Assessment;True;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Risk Summary & Approval;True;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Model Risk;False;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Third-Party Data Processing;False;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
Communication to Customers;True;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
End User Computing;False;riskjourneytool change3688.xlsm;Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;2025-04-03 18:29:05
