Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Personal Data;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Contract;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Inform Supervisory Authority;;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Finance;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
General Risk Identification & Assessment;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
IT;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Pricing;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Stakeholder Assessment;;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Risk Summary & Approval;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Model Risk;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Third-Party Data Processing;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
Communication to Customers;True;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
End User Computing;False;riskjourneytool change3834.xlsm;Digital Sales/Google Ads/2025-04-02 Google ads policy violation adjust privacy statement and banner;2025-04-14 15:16:42
