Module Title;Applicable;File;Folder;File date
Customer Suitability;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Personal Data;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Contract;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Inform Supervisory Authority;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Finance;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
General Risk Identification & Assessment;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
IT;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Pricing;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Stakeholder Assessment;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Risk Summary & Approval;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Model Risk;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Third-Party Data Processing;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
Communication to Customers;True;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
End User Computing;False;risk journey tool private markets salespitch.xlsm;Private Banking _ Wealth/Salespitches/2025-01-22 Salespitch Private Markets;2025-03-31 17:32:09
