File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3443.xlsm;ORM;No;No;IRM;No;nan;Digital Sales/Investments - Verdi/2024-12-02 Pmax campaign for investments;2025-01-07 17:02:17
