Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Personal Data;True;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Contract;True;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Inform Supervisory Authority;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Finance;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
General Risk Identification & Assessment;True;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
IT;True;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Pricing;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Stakeholder Assessment;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Risk Summary & Approval;True;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Model Risk;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Third-Party Data Processing;True;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
Communication to Customers;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
End User Computing;False;riskjourneytool change3585.xlsm;Cash/Munten Opnemen/2025-01-27 Enable IBAN collection by Brinks;2025-01-27 10:43:57
