Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Personal Data;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Contract;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Inform Supervisory Authority;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Finance;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
General Risk Identification & Assessment;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
IT;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Pricing;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Stakeholder Assessment;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Risk Summary & Approval;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Model Risk;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Third-Party Data Processing;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
Communication to Customers;True;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
End User Computing;False;riskjourneytool change3614.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-02-05 Update Investment Officer ING best performance;2025-02-10 16:16:19
