File;ORM_check;ORM;IRM_check;IRM;Folder;File date
riskjourneytool change3781.xlsm;ORM;No;IRM;No;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
