Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Personal Data;True;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Contract;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Inform Supervisory Authority;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Finance;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
General Risk Identification & Assessment;True;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
IT;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Pricing;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Stakeholder Assessment;True;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Risk Summary & Approval;True;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Model Risk;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Third-Party Data Processing;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
Communication to Customers;True;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
End User Computing;False;riskjourneytool change3470.xlsm;Lenen zakelijk/Z_Other/2024-12-09 ESG data collection for Climate Risk Assessment;2025-04-28 11:28:38
