Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Personal Data;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Contract;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Inform Supervisory Authority;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Finance;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
General Risk Identification & Assessment;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
IT;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Pricing;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Stakeholder Assessment;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Risk Summary & Approval;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Model Risk;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Third-Party Data Processing;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
Communication to Customers;True;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
End User Computing;False;riskjourneytool change3619.xlsm;Digital Sales/Investments - Verdi/2025-02-06 Changes in paid media Investments AO Q1;2025-02-06 14:14:25
