Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Personal Data;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Contract;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Inform Supervisory Authority;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Finance;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
General Risk Identification & Assessment;True;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
IT;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Pricing;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Stakeholder Assessment;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Risk Summary & Approval;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Model Risk;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Third-Party Data Processing;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
Communication to Customers;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
End User Computing;False;riskjourneytool change3631.xlsm;Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;2025-03-04 09:30:13
