Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
General Risk Identification;True;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
Stakeholder Assessment;True;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
(Management) Processes;True;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
ESG;True;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
Risk Summary & Approval;True;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;Value Risk Journey;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;2024-12-05 Initial Review multiple products;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;Vendor Leases;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;Multiple products;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;"Koop Verhuurd Object; Operational Vendor Lease; Overname Financial Lease (huurkoop)";riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
;Lease;riskjourneytool review .xlsm;Vendor Leases/Review multiple products/2024-12-05 Initial Review multiple products;2025-03-19 14:38:45
