File;ORM_check;ORM;IRM_check;IRM;Folder;File date
riskjourneytool change3589.xlsm;ORM;Yes;IRM;Yes;Lenen zakelijk/Z_Other/2025-01-28 PAIS database  Sustainable loan flagging;2025-04-14 13:59:28
