File;ORM_check;ORM;IRM_check;IRM;Folder;File date
riskjourneytool change3696.xlsm;ORM;No;IRM;No;Private Banking _ Wealth/Z_Other/2025-02-28 FactSet rapportage Duurzaamheid  Uitsluitingen;2025-04-02 09:57:28
