Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Personal Data;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Contract;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Inform Supervisory Authority;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Finance;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
General Risk Identification & Assessment;True;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
IT;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Pricing;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Stakeholder Assessment;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Risk Summary & Approval;True;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Model Risk;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Third-Party Data Processing;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
Communication to Customers;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
End User Computing;False;riskjourneytool change3781.xlsm;Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;2025-03-28 14:26:53
