Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Personal Data;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Contract;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Inform Supervisory Authority;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Finance;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
General Risk Identification & Assessment;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
IT;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Pricing;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Stakeholder Assessment;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Risk Summary & Approval;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Model Risk;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Third-Party Data Processing;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
Communication to Customers;True;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
End User Computing;False;riskjourneytool change3386.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 Add question to ING.nl FAQ page  What is a LEI and do I need one;2025-01-29 20:07:11
