Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Personal Data;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Contract;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Inform Supervisory Authority;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Finance;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
General Risk Identification & Assessment;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
IT;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Pricing;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Stakeholder Assessment;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Risk Summary & Approval;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Model Risk;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Third-Party Data Processing;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
Communication to Customers;True;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
End User Computing;False;riskjourneytool change.xlsm;Beleggingsrekeningen/Z_Other/2022-06-27 New Yield Graphs Investments in Mobile Banking App;2024-09-25 08:08:35
