Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Personal Data;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Contract;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Inform Supervisory Authority;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Finance;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
General Risk Identification & Assessment;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
IT;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Pricing;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Stakeholder Assessment;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Risk Summary & Approval;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Model Risk;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Third-Party Data Processing;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
Communication to Customers;True;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
End User Computing;False;riskjourneytool change3746.xlsm;Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;2025-03-28 15:50:20
