Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Personal Data;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Contract;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Inform Supervisory Authority;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Finance;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
General Risk Identification & Assessment;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
IT;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Pricing;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Stakeholder Assessment;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Risk Summary & Approval;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Model Risk;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Third-Party Data Processing;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
Communication to Customers;True;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
End User Computing;False;riskjourneytool change3756.xlsm;Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;2025-04-24 13:30:58
