Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Personal Data;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Contract;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Inform Supervisory Authority;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Finance;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
General Risk Identification & Assessment;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
IT;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Pricing;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Stakeholder Assessment;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Risk Summary & Approval;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Model Risk;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Third-Party Data Processing;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
Communication to Customers;True;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
End User Computing;False;riskjourneytool change.xlsm;Digital Sales/Consumer Loans/2022-09-06 Enticement think active algemeen 1325;2024-03-25 10:24:44
