Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Personal Data;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Contract;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Inform Supervisory Authority;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Finance;True;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
General Risk Identification & Assessment;True;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
IT;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Pricing;True;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Stakeholder Assessment;True;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Risk Summary & Approval;True;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Model Risk;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Third-Party Data Processing;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
Communication to Customers;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
End User Computing;False;riskjourneytool change3459.xlsm;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
