Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Personal Data;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Contract;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Inform Supervisory Authority;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Finance;True;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
General Risk Identification & Assessment;True;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
IT;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Pricing;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Stakeholder Assessment;True;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Risk Summary & Approval;True;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Model Risk;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Third-Party Data Processing;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
Communication to Customers;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
End User Computing;False;riskjourneytool change3634.xlsm;Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;2025-04-25 11:53:49
