Module Title;Applicable;File;Folder;File date
Customer Suitability;True;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Personal Data;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Contract;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Inform Supervisory Authority;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Finance;True;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
General Risk Identification & Assessment;True;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
IT;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Pricing;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Stakeholder Assessment;True;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Risk Summary & Approval;True;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Model Risk;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Third-Party Data Processing;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
Communication to Customers;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
End User Computing;False;risk journey tool vv .xlsm;Sparen/Vreemde valuta deposito/2022-07-21 Salesstop Foreign Term Deposit followed by discontinuation of the product;2024-10-17 22:25:45
