File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3715.xlsm;ORM;No;No;IRM;No;nan;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
