Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Personal Data;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Contract;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Inform Supervisory Authority;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Finance;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
General Risk Identification & Assessment;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
IT;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Pricing;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Stakeholder Assessment;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Risk Summary & Approval;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Model Risk;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Third-Party Data Processing;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
Communication to Customers;True;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
End User Computing;False;riskjourneytool change3771.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025-04-02 14:01:35
