Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Personal Data;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Contract;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Inform Supervisory Authority;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Finance;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
General Risk Identification & Assessment;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
IT;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Pricing;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Stakeholder Assessment;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Risk Summary & Approval;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Model Risk;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Third-Party Data Processing;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
Communication to Customers;True;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
End User Computing;False;riskjourneytool change3559.xlsm;Beleggingsrekeningen/Zelf op de Beurs/2025-01-20 Sustainability Slice 1 (TRSI);2025-02-17 17:02:48
