File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change.xlsm;Operational Risk Management (ORM);Yes;Yes;Legal;Yes;Yes;Beleggingsrekeningen/Z_Other/2022-04-02 MiFID II Sustainability;2024-09-27 12:23:31
