Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Personal Data;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Contract;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Inform Supervisory Authority;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Finance;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
General Risk Identification & Assessment;True;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
IT;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Pricing;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Stakeholder Assessment;True;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Risk Summary & Approval;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Model Risk;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Third-Party Data Processing;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
Communication to Customers;True;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
End User Computing;False;riskjourneytool change3643.xlsm;Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;2025-04-25 16:58:38
