Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Personal Data;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Contract;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Inform Supervisory Authority;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Finance;True;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
General Risk Identification & Assessment;True;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
IT;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Pricing;True;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Stakeholder Assessment;True;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Risk Summary & Approval;True;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Model Risk;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Third-Party Data Processing;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
Communication to Customers;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
End User Computing;False;riskjourneytool change3793.xlsm;Payments Reporting/New Product/2025-03-28 Realtime account reporting API;2025-03-28 14:27:15
