Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Personal Data;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Contract;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Inform Supervisory Authority;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Finance;True;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
General Risk Identification & Assessment;True;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
IT;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Pricing;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Stakeholder Assessment;True;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Risk Summary & Approval;True;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Model Risk;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Third-Party Data Processing;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
Communication to Customers;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
End User Computing;False;riskjourneytool change3514.xlsm;Z_Other/Tribe Daily Banking & Digital First/2024-12-20 Product Placements;2024-12-20 12:25:03
