Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Personal Data;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Contract;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Inform Supervisory Authority;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Finance;;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
General Risk Identification & Assessment;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
IT;True;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Pricing;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Stakeholder Assessment;;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Risk Summary & Approval;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Model Risk;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Third-Party Data Processing;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
Communication to Customers;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
End User Computing;False;riskjourneytool change3507.xlsm;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 Refund API EPIC 2548763;2024-12-19 09:01:19
