Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Personal Data;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Contract;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Inform Supervisory Authority;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Finance;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
General Risk Identification & Assessment;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
IT;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Pricing;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Stakeholder Assessment;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Risk Summary & Approval;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Model Risk;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Third-Party Data Processing;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
Communication to Customers;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
End User Computing;False;riskjourneytool change3668.xlsm;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025-03-18 17:09:01
