Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Personal Data;True;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Contract;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Inform Supervisory Authority;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Finance;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
General Risk Identification & Assessment;True;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
IT;True;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Pricing;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Stakeholder Assessment;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Risk Summary & Approval;True;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Model Risk;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Third-Party Data Processing;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
Communication to Customers;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
End User Computing;False;riskjourneytool change3541_v2.xlsm;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
