Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Personal Data;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Contract;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Inform Supervisory Authority;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Finance;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
General Risk Identification & Assessment;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
IT;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Pricing;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Stakeholder Assessment;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Risk Summary & Approval;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Model Risk;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Third-Party Data Processing;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
Communication to Customers;True;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
End User Computing;False;riskjourneytool change3871.xlsm;Beleggingsrekeningen/Vermogensbeheer/2025-04-11 cDPM Overview building blocks;2025-04-29 13:29:05
