Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
General Risk Identification;True;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
Stakeholder Assessment;True;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
(Management) Processes;True;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
ESG;True;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
Risk Summary & Approval;True;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;Value Risk Journey;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;2024-11-20 Initial Review product;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;Persoonlijke Lening Collections;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;Financieel Fit Krediet;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;0;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
;Tribe Collections;riskjourneytool review .xlsm;Persoonlijke Lening Collections/Financieel Fit Krediet/2024-11-20 Initial Review product;2025-04-08 12:09:18
