Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Personal Data;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Contract;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Inform Supervisory Authority;False;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Finance;False;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
General Risk Identification & Assessment;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
IT;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Pricing;False;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Stakeholder Assessment;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Risk Summary & Approval;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Model Risk;False;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Third-Party Data Processing;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
Communication to Customers;True;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
End User Computing;False;riskjourneytool change3733.xlsm;Real Estate/Process change/2025-03-11 Extention CFP contract;2025-04-09 08:58:58
