Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Personal Data;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Contract;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Inform Supervisory Authority;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Finance;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
General Risk Identification & Assessment;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
IT;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Pricing;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Stakeholder Assessment;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Risk Summary & Approval;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Model Risk;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Third-Party Data Processing;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
Communication to Customers;True;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
End User Computing;False;riskjourneytool change3553.xlsm;Private Banking _ Wealth/Internetpagina/2025-01-17 Project Website Redesign 1.1;2025-04-29 14:25:57
