File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3691.xlsm;ORM;No;No;IRM;No;nan;Current accounts/Zakelijke rekening/2025-02-26 Overrule MagDat for Open Business Current Account;2025-04-22 22:13:53
