Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Personal Data;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Contract;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Inform Supervisory Authority;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Finance;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
General Risk Identification & Assessment;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
IT;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Pricing;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Stakeholder Assessment;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Risk Summary & Approval;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Model Risk;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Third-Party Data Processing;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
Communication to Customers;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
End User Computing;False;riskjourneytool change3770.xlsm;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025-03-25 13:48:59
