Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Personal Data;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Contract;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Inform Supervisory Authority;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Finance;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
General Risk Identification & Assessment;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
IT;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Pricing;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Stakeholder Assessment;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Risk Summary & Approval;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Model Risk;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Third-Party Data Processing;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
Communication to Customers;True;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
End User Computing;False;riskjourneytool change3530.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-01-09 Eenvoudig Beleggen cashback Q4 2024  extension;2025-01-15 15:55:37
