Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Personal Data;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Contract;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Inform Supervisory Authority;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Finance;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
General Risk Identification & Assessment;;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
IT;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Pricing;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Stakeholder Assessment;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Risk Summary & Approval;;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Model Risk;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Third-Party Data Processing;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
Communication to Customers;True;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
End User Computing;False;riskjourneytool change3850.xlsm;Digital Sales/Mortgages/2025-04-07 Mortgage Raise flow;2025-04-28 13:17:58
