Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Personal Data;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Contract;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Inform Supervisory Authority;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Finance;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
General Risk Identification & Assessment;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
IT;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Pricing;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Stakeholder Assessment;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Risk Summary & Approval;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Model Risk;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Third-Party Data Processing;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
Communication to Customers;True;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
End User Computing;False;riskjourneytool change3512.xlsm;Digital Sales/Investments - Verdi/2024-12-19 Eenvoudig Beleggen fondsentool;2025-04-15 18:10:40
