File;ORM_check;ORM;IRM_check;IRM;Folder;File date
riskjourneytool change3857.xlsm;ORM;No;IRM;No;Persoonlijke Lening/Persoonlijke Lening/2025-04-08 Improving the Ockto Customer Journey;2025-04-08 16:36:11
