Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Personal Data;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Contract;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Inform Supervisory Authority;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Finance;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
General Risk Identification & Assessment;True;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
IT;True;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Pricing;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Stakeholder Assessment;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Risk Summary & Approval;True;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Model Risk;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Third-Party Data Processing;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
Communication to Customers;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
End User Computing;False;riskjourneytool change3476.xlsm;Fraud/Process change/2024-12-09 PPMEPIC0047287  Login with QR code;2025-04-01 14:11:01
