File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3459.xlsm;ORM;Yes;Yes;IRM;Yes;No;Lenen zakelijk/New Product/2024-12-06 Stap Vooruit Lening (Step Forward Loan);2025-04-25 07:57:03
