File;ORM_check;ORM;IRM_check;IRM;Folder;File date
riskjourneytool change3757.xlsm;ORM;Yes;IRM;Yes;Easy Banking/Communication/2025-03-18 Processing transaction data of legal entities in TRACR for marketing purposes;2025-04-29 16:32:55
