Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Personal Data;True;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Contract;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Inform Supervisory Authority;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Finance;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
General Risk Identification & Assessment;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
IT;True;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Pricing;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Stakeholder Assessment;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Risk Summary & Approval;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Model Risk;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Third-Party Data Processing;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
Communication to Customers;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
End User Computing;False;riskjourneytool change3862.xlsm;Lease/Process change/2025-04-09 Implement MagDat Service;2025-04-17 07:58:42
