File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3697.xlsm;ORM;No;No;IRM;No;nan;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
