Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Personal Data;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Contract;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Inform Supervisory Authority;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Finance;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
General Risk Identification & Assessment;True;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
IT;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Pricing;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Stakeholder Assessment;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Risk Summary & Approval;True;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Model Risk;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Third-Party Data Processing;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
Communication to Customers;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
End User Computing;False;riskjourneytool change3881.xlsm;Credit Cards/Creditcard/2025-04-15 Overhaul of authentication level Card processes;2025-04-29 16:22:05
