Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Personal Data;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Contract;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Inform Supervisory Authority;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Finance;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
General Risk Identification & Assessment;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
IT;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Pricing;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Stakeholder Assessment;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Risk Summary & Approval;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Model Risk;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Third-Party Data Processing;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
Communication to Customers;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
End User Computing;False;riskjourneytool change3853.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2025-04-08 Changes to EB pages on ing.nl (Q22025);2025-04-08 09:31:19
