Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Personal Data;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Contract;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Inform Supervisory Authority;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Finance;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
General Risk Identification & Assessment;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
IT;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Pricing;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Stakeholder Assessment;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Risk Summary & Approval;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Model Risk;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Third-Party Data Processing;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
Communication to Customers;True;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
End User Computing;False;riskjourneytool change3819.xlsm;Digital Sales/Investments - Verdi/2025-04-01 Investment Pegasus pages;2025-04-18 15:26:14
