Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Personal Data;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Contract;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Inform Supervisory Authority;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Finance;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
General Risk Identification & Assessment;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
IT;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Pricing;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Stakeholder Assessment;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Risk Summary & Approval;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Model Risk;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Third-Party Data Processing;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
Communication to Customers;True;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
End User Computing;False;riskjourneytool change3695.xlsm;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025-04-21 17:54:24
