File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3764.xlsm;ORM;No;0;IRM;No;nan;Beleggingsrekeningen/Eenvoudig Beleggen/2025-03-20 EB  Strategy Allocation and Strategy positions  new entry points;2025-03-24 13:06:09
