Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Personal Data;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Contract;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Inform Supervisory Authority;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Finance;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
General Risk Identification & Assessment;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
IT;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Pricing;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Stakeholder Assessment;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Risk Summary & Approval;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Model Risk;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Third-Party Data Processing;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
Communication to Customers;True;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
End User Computing;False;riskjourneytool change3489.xlsm;Sparen/Groei Rekening/2024-12-12 Media communication product termination mono savings accounts;2025-02-21 10:43:35
