Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Personal Data;False;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Contract;False;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Inform Supervisory Authority;False;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Finance;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
General Risk Identification & Assessment;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
IT;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Pricing;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Stakeholder Assessment;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Risk Summary & Approval;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Model Risk;True;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Third-Party Data Processing;False;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
Communication to Customers;False;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
End User Computing;False;riskjourneytool change3581.xlsm;Transaction Services/Other/2025-01-24 Package Strategy (Business Banking);2025-04-22 14:49:49
