Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Personal Data;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Contract;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Inform Supervisory Authority;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Finance;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
General Risk Identification & Assessment;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
IT;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Pricing;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Stakeholder Assessment;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Risk Summary & Approval;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Model Risk;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Third-Party Data Processing;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
Communication to Customers;True;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
End User Computing;False;riskjourneytool change3565.xlsm;Hypotheken/Z_Other/2025-01-22 Display components of variable rates on historic mortgage rate page on ing.nl;2025-02-24 16:06:21
