Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Personal Data;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Contract;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Inform Supervisory Authority;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Finance;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
General Risk Identification & Assessment;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
IT;True;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Pricing;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Stakeholder Assessment;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Risk Summary & Approval;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Model Risk;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Third-Party Data Processing;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
Communication to Customers;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
End User Computing;False;riskjourneytool change.xlsm;Z_Other/Tribe Digital & Customer Interactions/2022-07-08 remove SSO dialogue;2024-07-09 14:14:21
