File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3506.xlsm;ORM;No;No;IRM;Yes;nan;Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-12-19 iDEAL Acquiring off and onboarding;2024-12-19 08:58:39
