Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Personal Data;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Contract;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Inform Supervisory Authority;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Finance;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
General Risk Identification & Assessment;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
IT;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Pricing;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Stakeholder Assessment;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Risk Summary & Approval;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Model Risk;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Third-Party Data Processing;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
Communication to Customers;True;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
End User Computing;False;riskjourneytool change3592.xlsm;Current accounts/Betaalrekening/2025-01-28 English language discliamer;2025-02-21 10:39:47
