Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Personal Data;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Contract;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Inform Supervisory Authority;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Finance;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
General Risk Identification & Assessment;True;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
IT;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Pricing;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Stakeholder Assessment;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Risk Summary & Approval;True;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Model Risk;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Third-Party Data Processing;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
Communication to Customers;True;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
End User Computing;False;riskjourneytool change3554.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-01-17 Policy Successions 2 years access by legal rep;2025-04-28 11:03:15
