Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Personal Data;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Contract;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Inform Supervisory Authority;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Finance;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
General Risk Identification & Assessment;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
IT;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Pricing;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Stakeholder Assessment;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Risk Summary & Approval;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Model Risk;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Third-Party Data Processing;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
Communication to Customers;True;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
End User Computing;False;riskjourneytool change3412.xlsm;Beleggingsrekeningen/Eenvoudig Beleggen/2024-11-21 Portfolio Insigts EB;2024-11-27 10:59:20
