Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
General Risk Identification;False;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
Stakeholder Assessment;False;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
(Management) Processes;False;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
ESG;False;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
Risk Summary & Approval;True;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;Value Risk Journey;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;2025-01-07 Intermediate Review product;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;Hypotheken;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;Aflossingsvrije hypotheek;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;False;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
;Tribe Mortgages;riskjourneytool review aflossingvrij 2025.xlsm;Hypotheken/Aflossingsvrije hypotheek/2025-01-07 Intermediate Review product;2025-04-16 19:33:40
