Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Personal Data;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Contract;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Inform Supervisory Authority;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Finance;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
General Risk Identification & Assessment;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
IT;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Pricing;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Stakeholder Assessment;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Risk Summary & Approval;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Model Risk;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Third-Party Data Processing;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
Communication to Customers;True;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
End User Computing;False;riskjourneytool change3490.xlsm;Current accounts/Studentenrekening/2024-12-12 Student PMC Upsell creditcard;2024-12-13 16:10:25
